metric_time,backlog_40_30_5_s3,t1_40_30_5_s3,t2_40_30_5_s3,acceleration_40_30_5_s3,backlog_50_05_1_s3,t1_50_05_1_s3,t2_50_05_1_s3,acceleration_50_05_1_s3,backlog_50_05_5_s3,t1_50_05_5_s3,t2_50_05_5_s3,acceleration_50_05_5_s3,backlog_50_10_1_upload,t1_50_10_1_upload,t2_50_10_1_upload,acceleration_50_10_1_upload,backlog_50_10_5_upload,t1_50_10_5_upload,t2_50_10_5_upload,acceleration_50_10_5_upload,backlog_50_20_1_upload,t1_50_20_1_upload,t2_50_20_1_upload,acceleration_50_20_1_upload,backlog_50_20_5_upload,t1_50_20_5_upload,t2_50_20_5_upload,acceleration_50_20_5_upload,backlog_50_30_0_1,t1_50_30_0_1,t2_50_30_0_1,acceleration_50_30_0_1,backlog_50_30_0_5,t1_50_30_0_5,t2_50_30_0_5,acceleration_50_30_0_5,backlog_50_40_0_1,t1_50_40_0_1,t2_50_40_0_1,acceleration_50_40_0_1,backlog_50_40_0_5,t1_50_40_0_5,t2_50_40_0_5,acceleration_50_40_0_5,backlog_60_10_1_hive,t1_60_10_1_hive,t2_60_10_1_hive,acceleration_60_10_1_hive,backlog_60_10_5_hive,t1_60_10_5_hive,t2_60_10_5_hive,acceleration_60_10_5_hive,backlog_60_20_1_hive,t1_60_20_1_hive,t2_60_20_1_hive,acceleration_60_20_1_hive,backlog_60_20_5_hive,t1_60_20_5_hive,t2_60_20_5_hive,acceleration_60_20_5_hive,backlog_70_10_1_hive,t1_70_10_1_hive,t2_70_10_1_hive,acceleration_70_10_1_hive,backlog_70_10_5_hive,t1_70_10_5_hive,t2_70_10_5_hive,acceleration_70_10_5_hive,backlog_80_10_1_copy,t1_80_10_1_copy,t2_80_10_1_copy,acceleration_80_10_1_copy,backlog_80_10_5_copy,t1_80_10_5_copy,t2_80_10_5_copy,acceleration_80_10_5_copy,backlog_80_20_1_clean,t1_80_20_1_clean,t2_80_20_1_clean,acceleration_80_20_1_clean,clusterimportcpu,clusterimportdisk,clusterimportmemory,outage
7/24/18 15:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,10.42472476,18.35828159,0
7/24/18 15:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,26,8.159695241,17.96820687,0
7/24/18 15:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,8.159975545,17.96890885,0
7/24/18 15:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,8.160403788,17.94082968,0
7/24/18 15:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,8.160645161,17.94168209,0
7/24/18 15:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.160660733,17.92132469,0
7/24/18 16:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,8.161291418,17.92185118,0
7/24/18 16:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.161314776,17.8039187,0
7/24/18 16:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.161338135,17.8028908,0
7/24/18 16:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.161345921,17.80361785,0
7/24/18 16:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.161361494,17.80359278,0
7/24/18 16:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.161377066,17.80274038,0
7/24/18 16:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,4,24,,24,,,,0,8,48,,48,,,,0,,,,0,3,8.161859812,17.69192797,0
7/24/18 16:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.161867599,17.59573177,0
7/24/18 16:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.161898744,17.59781263,0
7/24/18 16:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.16190653,17.59793799,0
7/24/18 16:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,2,12,,12,,,,0,,,,0,7,8.375724158,17.52929446,0
7/24/18 16:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.162957671,17.10810703,0
7/24/18 17:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,8.163261334,17.08952966,0
7/24/18 17:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.163276906,16.96598134,0
7/24/18 17:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.163315837,16.9650788,0
7/24/18 17:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.163339196,16.9644771,0
7/24/18 17:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.163362555,16.96420132,0
7/24/18 17:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.163378127,16.96487823,0
7/24/18 17:30,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,8.163720721,16.96094214,0
7/24/18 17:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.163728507,16.87031163,0
7/24/18 17:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.163751866,16.87003585,0
7/24/18 17:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.163759652,16.86883246,0
7/24/18 17:50,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,8.163923163,16.74272693,0
7/24/18 17:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.163930949,16.29935195,0
7/24/18 18:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,8.164242398,16.24743057,0
7/24/18 18:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.164257971,16.1483011,0
7/24/18 18:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.164273543,16.14749884,0
7/24/18 18:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,8.164296902,16.14797518,0
7/24/18 18:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,16,8.793774567,15.81478583,0
7/24/18 18:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,,,,0,25,8.164958731,14.66461822,0
7/24/18 18:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,2,12,,12,,,,0,1,6,,6,,,,0,,,,0,23,8.794786777,14.2034932,0
7/24/18 18:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,3,18,,18,,,,0,,,,0,36,8.73292519,18.35063503,0
7/24/18 18:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,43,8.796375168,19.59998225,0
7/24/18 18:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,36,8.983517177,19.71157185,0
7/24/18 18:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,35,9.236312666,19.60848121,0
7/24/18 18:55,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,38,8.882701086,19.65285632,0
7/24/18 19:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,37,8.779354472,19.77377221,0
7/24/18 19:05,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,32,8.452332863,19.70049061,0
7/24/18 19:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,1,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,1,6,,6,32,8.449249517,19.73012415,0
7/24/18 19:15,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,36,8.685873009,19.60655077,0
7/24/18 19:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,,,,0,38,8.857652788,19.77276938,0
7/24/18 19:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,,,,0,39,8.663752333,19.78176975,0
7/24/18 19:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,1,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,,,,0,37,8.684993165,19.61923653,0
7/24/18 19:35,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,,,,0,37,9.153786427,19.70046554,0
7/24/18 19:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,1,,,0,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,36,8.482294271,19.74744799,0
7/24/18 19:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,2,12,,12,,,,0,,,,0,36,8.672971228,19.72974809,0
7/24/18 19:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,,,,0,35,8.644302334,19.82960461,0
7/24/18 19:55,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,1,,,0,2,12,,12,,,,0,4,24,,24,,,,0,2,12,,12,,,,0,,,,0,37,8.849773125,19.75767683,0
7/24/18 20:00,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,36,8.863266659,19.82433977,0
7/24/18 20:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,1,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,34,8.642091045,19.80024685,0
7/24/18 20:10,,,,0,,,,0,,,,0,2,12,,12,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,32,8.320792314,19.83120914,0
7/24/18 20:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,35,9.012302864,19.79402932,0
7/24/18 20:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,36,8.271450982,19.80423308,0
7/24/18 20:25,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,2,12,,12,,,,0,1,6,,6,,,,0,,,,0,35,8.713101451,19.67755094,0
7/24/18 20:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,1,6,,6,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,34,8.612355437,19.84670282,0
7/24/18 20:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,4,24,,24,,,,0,,,,0,46,8.281767736,19.7537658,0
7/24/18 20:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,2,12,,12,,,,0,1,6,,6,,,,0,,,,0,53,8.560904037,19.80333054,0
7/24/18 20:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,37,8.558677176,19.79347776,0
7/24/18 20:50,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,,,,0,37,8.554970931,19.79738879,0
7/24/18 20:55,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,2,12,,12,,,,0,,,,0,37,8.55398208,19.63866631,0
7/24/18 21:00,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,34,8.530374234,19.78312357,0
7/24/18 21:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,4,24,,24,,,,0,3,18,,18,,,,0,2,12,,12,35,8.668322849,19.66611871,0
7/24/18 21:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,1,6,,6,,,,0,2,12,,12,,,,0,4,24,,24,,,,0,1,6,,6,42,8.416337128,19.84018444,0
7/24/18 21:15,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,37,8.796951349,19.99015725,0
7/24/18 21:20,,,,0,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,47,8.88991892,20.05531595,0
7/24/18 21:25,,,,0,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,4,24,,24,1,,,0,1,6,,6,,,,0,2,12,,12,,,,0,3,18,,18,,,,0,,,,0,39,8.630310481,20.15823109,0
7/24/18 21:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,1,6,,6,41,8.603736082,20.23469667,0
7/24/18 21:35,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,39,8.589915526,20.25512927,0
7/24/18 21:40,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,1,,,0,,,,0,,,,0,2,12,,12,,,,0,2,12,,12,,,,0,,,,0,36,8.651901693,20.50197519,0
7/24/18 21:45,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,36,8.612316506,20.36606703,0
7/24/18 21:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,2,12,,12,,,,0,2,12,,12,,,,0,,,,0,36,8.63844709,20.45506795,0
7/24/18 21:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,1,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,36,8.631657498,20.60453935,0
7/24/18 22:00,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,26,8.649667045,20.48023891,0
7/24/18 22:05,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,63,12.39082539,20.53411581,0
7/24/18 22:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,46,13.36302949,20.63169089,0
7/24/18 22:15,,,,0,4,24,,24,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,47,11.94043099,20.83641807,0
7/24/18 22:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,3,18,,18,,,,0,1,6,,6,46,12.37807155,20.98761935,0
7/24/18 22:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,46,12.37630408,20.91697017,0
7/24/18 22:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,75,13.62178923,21.00068117,0
7/24/18 22:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,23,8.491809043,20.87442522,0
7/24/18 22:40,,,,0,2,12,,12,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,45,17.1934881,20.7795327,0
7/24/18 22:45,,,,0,2,12,,12,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,48,16.45758047,20.95161785,0
7/24/18 22:50,,,,0,2,12,,12,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,48,12.44416885,20.99401237,0
7/24/18 22:55,,,,0,3,18,,18,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,43,11.64247537,21.00634714,0
7/24/18 23:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,,,,0,45,12.78033927,20.88249798,0
7/24/18 23:05,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,35,9.524294124,20.98461086,0
7/24/18 23:10,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,43,9.964301698,20.97904517,0
7/24/18 23:15,,,,0,2,12,,12,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,43,12.29333402,20.80367576,0
7/24/18 23:20,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,45,8.177004027,20.80894061,0
7/24/18 23:25,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,59,12.28539986,20.94655357,0
7/24/18 23:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,39,12.76013401,20.86971194,0
7/24/18 23:35,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,60,12.28335986,20.8115981,0
7/24/18 23:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,35,12.13598213,20.99827439,0
