metric_time,backlog_00_10_3_reload,t1_00_10_3_reload,t2_00_10_3_reload,s3uploadcpu,s3uploaddisk,s3uploadmemory,outage
7/24/18 12:45,,,,0,21.77077062,19.29475081,0
7/24/18 12:50,,,,0,21.7717984,19.28865584,0
7/24/18 12:55,,,,0,21.77193077,19.28845267,0
7/24/18 13:00,,,,0,21.77207871,19.2918557,0
7/24/18 13:05,,,,0,21.77221886,19.29134778,0
7/24/18 13:10,,,,0,21.77291962,19.28428777,0
7/24/18 13:15,,,,0,21.7730987,19.28860504,0
7/24/18 13:20,,,,0,21.77405641,19.28845267,0
7/24/18 13:25,,,,0,21.77425107,19.29144936,0
7/24/18 13:30,,,,0,21.77440679,19.29246519,0
7/24/18 13:35,,,,0,21.77518541,19.2912462,0
7/24/18 13:40,,,,0,21.77531778,19.28962087,0
7/24/18 13:45,,,,0,21.77561366,19.32222897,0
7/24/18 13:50,,,,0,21.77580053,19.32354955,0
7/24/18 13:55,,,,0,21.77654022,19.32573358,0
7/24/18 14:00,,,,0,21.77672709,19.32527646,0
7/24/18 14:05,,,,0,21.77708525,19.32715574,0
7/24/18 14:10,,,,0,21.77727212,19.32837474,0
7/24/18 14:15,,,,0,21.7775135,19.33223488,0
7/24/18 14:20,,,,0,21.7777393,19.33319992,0
7/24/18 14:25,,,,0,21.77801181,19.33233647,0
7/24/18 14:30,,,,0,21.77828433,19.33380942,0
7/24/18 14:35,,,,0,21.77843227,19.33101589,0
7/24/18 14:40,,,,0,21.77882937,19.33264122,0
7/24/18 14:45,,,,0,21.77953013,19.33670453,0
7/24/18 14:50,,,,0,21.77968585,19.33289517,0
7/24/18 14:55,,,,0,21.77989608,19.33223488,0
7/24/18 15:00,,,,0,21.78018417,19.33355546,0
7/24/18 15:05,,,,0,21.78033211,19.33563791,0
7/24/18 15:10,,,,0,21.78063577,19.35077376,0
7/24/18 15:15,,,,0,21.78103287,19.34803102,0
7/24/18 15:20,,,,0,21.78117302,19.34752311,0
7/24/18 15:25,,,,0,21.78136768,19.34909764,0
7/24/18 15:30,,,,0,21.78150783,19.34848814,0
7/24/18 15:35,,,,0,21.78168691,19.34899606,0
7/24/18 15:40,,,,0,21.78205287,19.3463549,0
7/24/18 15:45,,,,1,21.7823721,19.37682976,0
7/24/18 15:50,,,,3,21.78297943,19.37525523,0
7/24/18 15:55,,,,0,21.78311958,19.35046901,0
7/24/18 16:00,,,,0,21.7838982,19.34955476,0
7/24/18 16:05,,,,0,21.78403057,19.34940239,0
7/24/18 16:10,,,,0,21.78417851,19.34655807,0
7/24/18 16:15,,,,0,21.78431866,19.34559303,0
7/24/18 16:20,,,,0,21.7844666,19.34721836,0
7/24/18 16:25,,,,0,21.78460675,19.34965635,0
7/24/18 16:30,,,,0,21.7851985,19.34853893,0
7/24/18 16:35,,,,0,21.78533087,19.34640569,0
7/24/18 16:40,,,,0,21.78547881,19.34869131,0
7/24/18 16:45,,,,0,21.78562675,19.34889447,0
7/24/18 16:50,,,,0,21.78668567,19.34985951,0
7/24/18 16:55,,,,0,21.78698155,19.3487421,0
7/24/18 17:00,,,,0,21.78736308,19.34889447,0
7/24/18 17:05,,,,0,21.78751101,19.34975793,0
7/24/18 17:10,,,,0,21.78766674,19.3505198,0
7/24/18 17:15,,,,0,21.78781468,19.34879289,0
7/24/18 17:20,,,,0,21.78795483,19.34853893,0
7/24/18 17:25,,,,0,21.78816506,19.34848814,0
7/24/18 17:30,,,,0,21.78860109,19.34930081,0
7/24/18 17:35,,,,0,21.78873345,19.34823419,0
7/24/18 17:40,,,,0,21.78888918,19.35123088,0
7/24/18 17:45,,,,0,21.78908383,19.35041822,0
7/24/18 17:50,,,,0,21.78936414,19.3469644,0
7/24/18 17:55,,,,6,21.78951986,19.34731994,0
7/24/18 18:00,,,,0,21.78997146,19.34650728,0
7/24/18 18:05,,,,0,21.79019726,19.34803102,0
7/24/18 18:10,1,,,0,21.79134962,19.34767548,0
7/24/18 18:15,1,,,0,21.79255649,19.34655807,0
7/24/18 18:20,1814,,,0,21.79296137,19.38292473,0
7/24/18 18:25,1750,,,0,21.79323389,19.38145178,0
7/24/18 18:30,1680,,,0,21.79377893,19.38267078,0
7/24/18 18:35,1623,,,0,21.79405145,19.38526114,0
7/24/18 18:40,1589,,,0,21.79433954,19.38531193,0
7/24/18 18:45,1541,,,0,21.79460427,19.38739438,0
7/24/18 18:50,1447,,,0,21.79489236,19.3860738,0
7/24/18 18:55,1391,,,0,21.79518045,19.3854643,0
7/24/18 19:00,1328,,,0,21.79569434,19.48201882,0
7/24/18 19:05,1250,,,0,21.79597464,19.48161249,0
7/24/18 19:10,1669,,,0,21.79625495,19.48257752,0
7/24/18 19:15,1589,,,0,21.79653525,19.47892054,0
7/24/18 19:20,1473,,,0,21.79689342,19.47886975,0
7/24/18 19:25,1443,,,0,21.79788227,19.48288227,0
7/24/18 19:30,1412,,,0,21.7987154,19.49375164,0
7/24/18 19:35,1384,,,0,21.79969646,19.49425955,0
7/24/18 19:40,1355,,,0,21.79998455,19.49486905,0
7/24/18 19:45,1325,,,0,21.80028043,19.49420876,0
7/24/18 19:50,1290,,,0,21.80056073,19.49867841,0
7/24/18 19:55,1253,,,0,21.80098119,19.52900089,0
7/24/18 20:00,1222,,,0,21.80154958,19.53987026,0
7/24/18 20:05,1188,,,0,21.80190775,19.53915918,0
7/24/18 20:10,1083,,,0,21.8028966,19.53601011,0
7/24/18 20:15,1003,,,0,21.80331706,19.53951472,0
7/24/18 20:20,915,,,0,21.80370637,19.53281025,0
7/24/18 20:25,831,,,0,21.80398667,19.54037817,0
7/24/18 20:30,733,,,0,21.80506896,19.53575615,0
7/24/18 20:35,658,,,3,21.80619796,19.53595932,0
7/24/18 20:40,565,,,0,21.80698437,19.53865126,0
7/24/18 20:45,524,,,0,21.80818345,19.53555299,0
7/24/18 20:50,498,,,0,21.80931245,19.53768623,0
7/24/18 20:55,472,,,0,21.81091642,19.53926076,0
7/24/18 21:00,436,,,0,21.81164054,19.54042896,0
7/24/18 21:05,345,,,0,21.8119987,19.53865126,0
7/24/18 21:10,286,,,0,21.81230237,19.53707673,0
7/24/18 21:15,256,,,0,21.81258267,19.53885443,0
7/24/18 21:20,248,,,0,21.81289412,19.5384481,0
7/24/18 21:25,234,,,0,21.81316664,19.53854968,0
7/24/18 21:30,230,,,0,21.81392969,19.54195271,0
7/24/18 21:35,228,,,0,21.81421778,19.53992105,0
7/24/18 21:40,226,,,0,21.8145448,19.5402258,0
7/24/18 21:45,224,,,0,21.81487182,19.53951472,0
7/24/18 21:50,221,,,2,21.8158451,19.56557072,0
7/24/18 21:55,217,,,1,21.81692739,19.56663734,0
7/24/18 22:00,214,,,0,21.81850799,19.53768623,0
7/24/18 22:05,213,,,0,21.81886616,19.53885443,0
7/24/18 22:10,204,,,0,21.81945012,19.5396163,0
7/24/18 22:15,195,,,0,21.81976157,19.53885443,0
7/24/18 22:20,184,,,0,21.82004188,19.5396163,0
7/24/18 22:25,175,,,0,21.82035333,19.5372291,0
7/24/18 22:30,162,,,0,21.82090615,19.53717831,0
7/24/18 22:35,152,,,0,21.82170034,19.53971788,0
7/24/18 22:40,146,,,0,21.82199622,19.53880364,0
7/24/18 22:45,138,,,0,21.8222921,19.54088609,0
7/24/18 22:50,130,,,3,21.82282156,19.5657231,0
7/24/18 22:55,122,,,1,21.82349118,19.56790713,0
7/24/18 23:00,113,,,0,21.82430094,19.542613,0
7/24/18 23:05,106,,,0,21.82485377,19.53946393,0
7/24/18 23:10,98,,,0,21.8258504,19.53987026,0
7/24/18 23:15,90,,,0,21.82616964,19.53834652,0
7/24/18 23:20,82,,,0,21.82752444,19.53621328,0
7/24/18 23:25,81,,,0,21.82784368,19.53479112,0
7/24/18 23:30,74,,,0,21.82842765,19.53468953,0
7/24/18 23:35,66,,,0,21.82921405,19.53555299,0
7/24/18 23:40,59,,,0,21.82963451,19.53799098,0
7/24/18 23:45,48,,,0,21.83057664,19.53184521,0
7/24/18 23:50,44,,,0,21.83210275,19.52498837,0
7/24/18 23:55,41,,,0,21.83264,19.52326146,0
7/25/18 0:00,35,,,0,21.83439968,19.52768031,0
7/25/18 0:05,34,,,1,21.83835509,19.52839139,0
7/25/18 0:10,34,,,0,21.8399902,19.52488679,0
7/25/18 0:15,34,,,0,21.84174988,19.52910247,0
7/25/18 0:20,34,,,0,21.84316698,19.53377529,0
7/25/18 0:25,34,,,0,21.84428819,19.53413083,0
7/25/18 0:30,34,,,0,21.8456975,19.53585774,0
7/25/18 0:35,34,,,0,21.84684208,19.53301342,0
7/25/18 0:40,34,,,0,21.84798665,19.58558255,0
7/25/18 0:45,34,,,0,21.84910787,19.58283981,0
7/25/18 0:50,34,,,0,21.85121794,19.58375406,0
7/25/18 0:55,34,,,0,21.85233137,19.5840588,0
7/25/18 1:00,34,,,0,21.85470617,19.57791304,0
7/25/18 1:05,34,,,0,21.85638799,19.58273823,0
7/25/18 1:10,34,,,0,21.8575715,19.58258585,0
7/25/18 1:15,34,,,0,21.85873165,19.58456672,0
7/25/18 1:20,34,,,0,21.86041347,19.60229293,0
7/25/18 1:25,34,,,0,21.86207973,19.60193739,0
7/25/18 1:30,34,,,0,21.86347346,19.60412142,0
7/25/18 1:35,34,,,0,21.86460246,19.6006676,0
7/25/18 1:40,34,,,0,21.8657704,19.60158185,0
7/25/18 1:45,34,,,0,21.86733543,19.60335955,0
7/25/18 1:50,34,,,0,21.8691029,19.60381667,0
7/25/18 1:55,34,,,0,21.87036427,19.60447696,0
7/25/18 2:00,34,,,0,21.8727235,19.60478171,0
7/25/18 2:05,34,,,0,21.87523067,19.60300401,0
7/25/18 2:10,34,,,0,21.87692028,19.60341034,0
7/25/18 2:15,34,,,0,21.8787189,19.60401984,0
7/25/18 2:20,34,,,0,21.88033843,19.6048325,0
7/25/18 2:25,34,,,1,21.88479216,19.60539121,0
7/25/18 2:30,34,,,0,21.88743947,19.60203897,0
7/25/18 2:35,34,,,0,21.88856848,19.60153106,0
7/25/18 2:40,34,,,0,21.89096664,19.62123813,0
7/25/18 2:45,34,,,1,21.89589532,19.62443799,0
7/25/18 2:50,34,,,0,21.89700875,19.62347296,0
7/25/18 2:55,34,,,65,21.89825455,19.65303357,0
7/25/18 3:00,34,,,3,21.90010767,20.02198253,0
7/25/18 3:05,34,,,1,21.90140797,20.14093607,0
7/25/18 3:10,34,,,4,21.90477162,20.41353368,0
7/25/18 3:15,34,,,1,21.9067026,20.48880658,0
7/25/18 3:20,34,,,0,21.90781603,20.48702888,0
7/25/18 3:25,34,,,2,21.91087602,20.48662255,0
7/25/18 3:30,34,,,3,21.91318853,20.46904872,0
7/25/18 3:35,34,,,0,21.91483921,20.21529472,0
7/25/18 3:40,34,,,0,21.91596043,20.21554868,0
7/25/18 3:45,34,,,0,21.91708165,19.95067136,0
7/25/18 3:50,34,,,0,21.91821065,19.95204273,0
7/25/18 3:55,34,,,0,21.91935523,19.70042198,0
7/25/18 4:00,34,,,1,21.92317826,19.70748198,0
7/25/18 4:05,34,,,1,21.92611367,19.44869964,0
7/25/18 4:10,34,,,1,21.9272271,19.14567795,0
7/25/18 4:15,34,,,2,21.93155625,18.87592466,0
7/25/18 4:20,34,,,1,21.93428143,18.39802807,0
7/25/18 4:25,34,,,0,21.9360489,18.39777412,0
7/25/18 4:30,34,,,1,21.93940476,18.16123842,0
7/25/18 4:35,34,,,0,21.94055713,17.74850724,0
7/25/18 4:40,34,,,0,21.94169392,17.74515501,0
7/25/18 4:45,34,,,0,21.94348475,17.5685532,0
7/25/18 4:50,34,,,0,21.94526001,17.40089068,0
7/25/18 4:55,34,,,0,21.94817206,17.22657448,0
7/25/18 5:00,34,,,1,21.95240777,17.05855643,0
7/25/18 5:05,34,,,2,21.95531982,16.66405937,0
7/25/18 5:10,34,,,1,21.95786591,16.38744923,0
7/25/18 5:15,34,,,1,21.96238971,16.10042685,0
7/25/18 5:20,34,,,0,21.96418833,15.88121103,0
7/25/18 5:25,34,,,0,21.9662984,15.67007105,0
7/25/18 5:30,34,,,1,21.96860312,15.45466458,0
7/25/18 5:35,37,,,1,21.97065869,15.20426282,0
7/25/18 5:40,37,,,1,21.975346,15.03573685,0
7/25/18 5:45,37,,,1,21.98188643,14.68619022,0
7/25/18 5:50,37,,,1,21.98769496,14.33227552,0
7/25/18 5:55,37,,,1,21.99358913,13.98811277,0
7/25/18 6:00,37,,,1,21.9995456,13.70804882,0
7/25/18 6:05,37,,,1,22.00526069,13.38465977,0
7/25/18 6:10,37,,,2,22.01013487,13.17854814,0
7/25/18 6:15,37,,,1,22.01524263,13.07457808,0
7/25/18 6:20,37,,,1,22.01734491,12.97451895,0
7/25/18 6:25,37,,,1,22.01997666,12.95145964,0
7/25/18 6:30,37,,,1,22.02693755,12.94739633,0
7/25/18 6:35,37,,,0,22.02997418,12.93840625,0
7/25/18 6:40,37,,,1,22.03631217,12.94668525,0
7/25/18 6:45,37,,,1,22.03943445,12.9546595,0
7/25/18 6:50,37,,,1,22.04228421,12.99122934,0
7/25/18 6:55,37,,,1,22.04585808,12.99148329,0
7/25/18 7:00,34,,,1,22.04880907,13.00296216,0
7/25/18 7:05,34,,,0,22.05157318,13.0673149,0
7/25/18 7:10,34,,,0,22.05331729,13.07478124,0
7/25/18 7:15,34,,,0,22.05463316,13.0815365,0
7/25/18 7:20,35,,6,1,22.05685224,13.08945997,0
7/25/18 7:25,,,,62,22.05905574,18.02877436,0
7/25/18 7:30,,,,10,21.84595445,20.57083475,0
7/25/18 7:35,,,,1,21.84670192,20.60130961,0
7/25/18 7:40,,,,1,21.84781536,20.68836612,0
7/25/18 7:45,,,,3,21.84912344,20.74139238,0
7/25/18 7:50,,,,1,21.85019016,20.73839568,0
7/25/18 7:55,,,,0,21.85049382,20.74291612,0
7/25/18 8:00,,,,4,21.85364724,20.77750508,0
7/25/18 8:05,,,,1,21.85618555,20.787511,0
7/25/18 8:10,,,,1,21.85944798,20.79848195,0
7/25/18 8:15,,,,3,21.86260919,20.6570786,0
7/25/18 8:20,,,,1,21.86578597,20.45533503,0
7/25/18 8:25,,,,1,21.86680597,20.29092316,0
7/25/18 8:30,,,,0,21.86915741,20.29148187,0
7/25/18 8:35,,,,1,21.87199938,20.01233216,0
7/25/18 8:40,,,,1,21.8735722,20.00608481,0
7/25/18 8:45,,,,1,21.87473235,19.88982323,0
7/25/18 8:50,,,,1,21.87653097,19.88261084,0
7/25/18 8:55,,,,1,21.87780012,19.63769456,0
7/25/18 9:00,,,,1,21.88105477,19.44529661,0
7/25/18 9:05,,,,0,21.88195018,19.22775691,0
7/25/18 9:10,,,,0,21.88230835,19.22470942,0
7/25/18 9:15,,,,0,21.8826198,19.22674108,0
7/25/18 9:20,,,,0,21.88310254,19.2307536,0
7/25/18 9:25,,,,2,21.88475322,19.03302256,0
7/25/18 9:30,,,,0,21.88565643,19.03739062,0
7/25/18 9:35,,,,0,21.88659856,18.83381856,0
7/25/18 9:40,,,,0,21.887821,18.83402173,0
7/25/18 9:45,,,,0,21.88862298,18.66813691,0
7/25/18 9:50,,,,0,21.88982206,18.67250497,0
7/25/18 9:55,,,,1,21.89050725,18.67153994,0
7/25/18 10:00,,,,1,21.89267961,18.40727211,0
7/25/18 10:05,,,,0,21.89325579,18.40569758,0
7/25/18 10:10,,,,0,21.89448601,18.27617943,0
7/25/18 10:15,,,,0,21.89553715,18.27292878,0
7/25/18 10:20,,,,0,21.89630799,18.03878027,0
7/25/18 10:25,,,,0,21.8964715,18.04345309,0
7/25/18 10:30,,,,0,21.89661944,18.04385942,0
7/25/18 10:35,,,,1,21.89801317,18.04091351,0
7/25/18 10:40,,,,0,21.89872951,17.8755874,0
7/25/18 10:45,,,,0,21.89945362,17.87533345,0
7/25/18 10:50,,,,0,21.89958599,17.71767684,0
7/25/18 10:55,,,,0,21.89996752,17.7244321,0
7/25/18 11:00,,,,0,21.90045026,17.72996837,0
7/25/18 11:05,,,,0,21.90069164,17.73260952,0
7/25/18 11:10,,,,0,21.90096415,17.53685934,0
7/25/18 11:15,,,,0,21.90110431,17.53630064,0
7/25/18 11:20,,,,0,21.90124446,17.53538639,0
7/25/18 11:25,,,,0,21.9013924,17.53614826,0
7/25/18 11:30,,,,0,21.90157148,17.55021749,0
7/25/18 11:35,,,,0,21.90171163,17.55626167,0
7/25/18 11:40,,,,0,21.901844,17.5602234,0
7/25/18 11:45,,,,0,21.90210873,17.56195031,0
7/25/18 11:50,,,,0,21.90227224,17.56250902,0
7/25/18 11:55,,,,1,21.90305865,17.42618481,0
7/25/18 12:00,,,,0,21.90375941,17.42867359,0
7/25/18 12:05,,,,0,21.90391513,17.42816568,0
7/25/18 12:10,,,,0,21.90405529,17.22794585,0
7/25/18 12:15,,,,0,21.90419544,17.22540628,0
7/25/18 12:20,,,,0,21.90434338,17.2300283,0
7/25/18 12:25,,,,0,21.90447574,17.22601578,0
7/25/18 12:30,,,,0,21.90485727,17.22682844,0
7/25/18 12:35,,,,0,21.90499742,17.22891089,0
7/25/18 12:40,,,,0,21.90561253,17.22870772,0
7/25/18 12:45,,,,0,21.90576826,17.09543101,0
7/25/18 12:50,,,,0,21.90657024,17.09629446,0
7/25/18 12:55,,,,0,21.90671039,17.09766583,0
7/25/18 13:00,,,,0,21.90685833,17.09675158,0
7/25/18 13:05,,,,0,21.90699069,17.09619288,0
7/25/18 13:10,,,,0,21.9074968,16.88352915,0
7/25/18 13:15,,,,0,21.90763695,16.88337678,0
7/25/18 13:20,,,,0,21.9077771,16.8838339,0
7/25/18 13:25,,,,0,21.90858687,16.88368153,0
7/25/18 13:30,1,,,0,21.90877374,16.7676231,0
7/25/18 13:35,1,,,0,21.90892947,16.77026426,0
7/25/18 13:40,1,,,0,21.90910076,16.76843577,0
7/25/18 13:45,1,,,0,21.90927985,16.80165336,0
7/25/18 13:50,1,,,0,21.91089159,16.7996725,0
7/25/18 13:55,,,,0,21.91102396,16.62840379,0
7/25/18 14:00,,,,0,21.9111719,16.48420691,0
7/25/18 14:05,,,,0,21.91131205,16.48349583,0
7/25/18 14:10,,,,0,21.91151449,16.48273396,0
7/25/18 14:15,,,,0,21.91165465,16.48303871,0
7/25/18 14:20,,,,0,21.9117948,16.48390216,0
7/25/18 14:25,,,,0,21.91193495,16.48263238,0
7/25/18 14:30,,,,0,21.9120751,16.4866449,0
7/25/18 14:35,,,,0,21.91245663,16.48466403,0
7/25/18 14:40,,,,0,21.91308731,16.27037498,0
7/25/18 14:45,,,,0,21.91323525,16.26920678,0
7/25/18 14:50,,,,0,21.91336762,16.26991786,0
7/25/18 14:55,,,,0,21.91352334,16.184893,0
7/25/18 15:00,,,,0,21.91374914,16.18687387,0
7/25/18 15:05,,,,0,21.9140528,16.18656912,0
7/25/18 15:10,,,,2,21.91469906,16.24543639,0
7/25/18 15:15,,,,1,21.91485479,16.25198848,0
7/25/18 15:20,,,,0,21.91498715,16.25457885,0
7/25/18 15:25,,,,0,21.9151273,16.2566105,0
7/25/18 15:30,,,,0,21.91526746,16.25589942,0
7/25/18 15:35,,,,0,21.91543097,16.25833741,0
7/25/18 15:40,,,,0,21.9155789,16.25711842,0
7/25/18 15:45,,,,0,21.91572684,16.25711842,0
7/25/18 15:50,,,,0,21.915867,16.25620417,0
7/25/18 15:55,,,,0,21.91602272,16.25874375,0
7/25/18 16:00,,,,1,21.91641203,16.26697196,0
7/25/18 16:05,,,,0,21.91655997,16.26859728,0
7/25/18 16:10,,,,0,21.91671569,16.26951153,0
7/25/18 16:15,,,,1,21.91686363,16.26880045,0
7/25/18 16:20,,,,0,21.91709722,16.26874966,0
7/25/18 16:25,,,,0,21.91724516,16.27083211,0
7/25/18 16:30,,,,0,21.91785248,16.37195785,0
7/25/18 16:35,,,,0,21.91826515,16.3680977,0
7/25/18 16:40,,,,0,21.91870118,16.36972302,0
7/25/18 16:45,,,,0,21.91896591,16.37094202,0
7/25/18 16:50,,,,0,21.919254,16.37383713,0
7/25/18 16:55,,,,0,21.91951874,16.37525929,0
7/25/18 17:00,,,,0,21.9206711,16.37607195,0
7/25/18 17:05,,,,0,21.92093583,16.52290998,0
7/25/18 17:10,,,,0,21.92111491,16.5216402,0
7/25/18 17:15,,,,1,21.92190132,16.52367185,0
7/25/18 17:20,,,,0,21.92268773,16.58101538,0
7/25/18 17:25,,,,0,21.92283567,16.57801869,0
7/25/18 17:30,,,,0,21.92323277,16.57751077,0
7/25/18 17:35,,,,0,21.92351307,16.57720602,0
7/25/18 17:40,,,,0,21.92398025,16.67249075,0
7/25/18 17:45,,,,0,21.92413597,16.67137334,0
7/25/18 17:50,,,,0,21.92428391,16.67127176,0
7/25/18 17:55,,,,0,21.92443185,16.66918931,0
7/25/18 18:00,,,,0,21.92482116,16.67091622,0
7/25/18 18:05,,,,0,21.92517154,16.67086543,0
7/25/18 18:10,8,,,0,21.92538955,16.69615956,0
7/25/18 18:15,1,,,0,21.92561535,16.69585481,0
7/25/18 18:20,,,,0,21.92640955,16.69636272,0
7/25/18 18:25,,,,0,21.92654191,16.69626114,0
7/25/18 18:30,,,,0,21.92693123,16.7469002,0
7/25/18 18:35,,,,0,21.92707138,16.7492874,0
7/25/18 18:40,,,,0,21.92721932,16.74893186,0
7/25/18 18:45,,,,0,21.92737504,16.75030322,0
7/25/18 18:50,,,,0,21.92775657,16.75411258,0
7/25/18 18:55,,,,0,21.9279045,16.7551792,0
7/25/18 19:00,,,,0,21.92829382,16.79779321,0
7/25/18 19:05,,,,0,21.9285274,16.79830113,0
7/25/18 19:10,,,,0,21.92867534,16.79774242,0
7/25/18 19:15,,,,0,21.92880771,16.79941854,0
7/25/18 19:20,,,,0,21.92896343,16.80124703,0
7/25/18 19:25,,,,0,21.92910358,16.79926617,0
7/25/18 19:30,,,,0,21.9294929,16.79885983,0
7/25/18 19:35,,,,0,21.92962526,16.81475755,0
7/25/18 19:40,,,,0,21.9297732,16.81709396,0
7/25/18 19:45,,,,0,21.93016251,16.81831295,0
7/25/18 19:50,,,,0,21.93030266,16.81892245,0
7/25/18 19:55,,,,0,21.93044282,16.81531626,0
7/25/18 20:00,,,,0,21.93148617,16.81638288,0
7/25/18 20:05,,,,0,21.93164189,16.81633209,0
7/25/18 20:10,,,,0,21.93178205,16.81653525,0
7/25/18 20:15,,,,0,21.9319222,16.82313814,0
7/25/18 20:20,,,,1,21.93269304,16.82715066,0
7/25/18 20:25,1,,,0,21.93382204,16.82887757,0
7/25/18 20:30,1,,,0,21.93611119,16.84965127,0
7/25/18 20:35,1,,,0,21.93746599,16.8476704,0
7/25/18 20:40,1,,,2,21.93906217,16.85000681,0
7/25/18 20:45,5,,,0,21.93987194,16.85203846,0
7/25/18 20:50,1,,,0,21.94105545,16.88307203,0
7/25/18 20:55,1,,,0,21.94220002,16.88317361,0
7/25/18 21:00,1,,,0,21.94331345,16.91669596,0
7/25/18 21:05,5,,,0,21.94440352,16.91745783,0
7/25/18 21:10,1,,,0,21.94564153,16.91964186,0
7/25/18 21:15,1,,,0,21.94759588,16.92045452,0
7/25/18 21:20,1,,,0,21.94887282,16.92055611,0
7/25/18 21:25,1,,,0,21.95010304,16.91816891,0
7/25/18 21:30,1,,,0,21.95172258,16.91334372,0
7/25/18 21:35,1,,,0,21.95311631,16.91715308,0
7/25/18 21:40,1,,,0,21.9543699,16.91781337,0
7/25/18 21:45,1,,,0,21.9554989,16.9134453,0
7/25/18 21:50,1,,,1,21.95664348,16.91715308,0
7/25/18 21:55,1,,,0,21.95792042,16.91593408,0
7/25/18 22:00,1,,,0,21.96035751,16.92009898,0
7/25/18 22:05,1,,,0,21.96147872,16.92009898,0
7/25/18 22:10,1,,,0,21.96263109,16.91898157,0
7/25/18 22:15,1,,,0,21.96434406,16.92538129,0
7/25/18 22:20,1,,,0,21.96545749,16.92390834,0
7/25/18 22:25,1,,,0,21.96661763,16.92299409,0
7/25/18 22:30,1,,,0,21.96801137,16.92507654,0
7/25/18 22:35,1,,,0,21.96925717,16.92512733,0
7/25/18 22:40,1,,,0,21.97051853,16.92751453,0
7/25/18 22:45,1,,,0,21.97231715,16.92406071,0
7/25/18 22:50,1,,,0,21.97346173,16.92700662,0
7/25/18 22:55,1,,,0,21.97461409,16.92924144,0
7/25/18 23:00,1,,,0,21.97673195,16.92614316,0
7/25/18 23:05,1,,,0,21.97811011,16.92944461,0
7/25/18 23:10,1,,,0,21.97993209,16.92868273,0
7/25/18 23:15,1,,,0,21.98109223,16.9277177,0
7/25/18 23:20,1,,,0,21.98220566,16.92522892,0
7/25/18 23:25,1,,,0,21.98335803,16.92863194,0
7/25/18 23:30,1,,,0,21.98474397,16.92944461,0
7/25/18 23:35,1,,,0,21.98588076,16.92817482,0
7/25/18 23:40,1,,,0,21.98752366,16.9306636,0
7/25/18 23:45,1,,,1,21.98975052,16.92573683,0
7/25/18 23:50,1,,,0,21.99128441,16.93056202,0
7/25/18 23:55,1,,,0,21.99244456,16.9324413,0
7/26/18 0:00,1,,,1,21.9948505,16.93503166,0
7/26/18 0:05,1,,,1,21.99825308,16.96124004,0
7/26/18 0:10,1,,,0,22.00076803,16.95925918,0
7/26/18 0:15,1,,,2,22.00255108,16.99003878,0
7/26/18 0:20,1,,,0,22.00420955,16.99405131,0
7/26/18 0:25,1,,,0,22.00536191,16.96367803,0
7/26/18 0:30,1,,,0,22.00674786,16.96576048,0
7/26/18 0:35,1,,,0,22.00788465,16.96967142,0
7/26/18 0:40,1,,,0,22.00907594,16.96936667,0
7/26/18 0:45,1,,,0,22.01071105,16.96962063,0
7/26/18 0:50,1,,,0,22.01226051,16.97134754,0
7/26/18 0:55,1,,,0,22.01340508,16.97083962,0
7/26/18 1:00,1,,,0,22.01574874,16.97073804,0
7/26/18 1:05,1,,,0,22.01698675,16.97043329,0
7/26/18 1:10,1,,,0,22.0181469,16.97139833,0
7/26/18 1:15,1,,,0,22.01979758,16.97363315,0
7/26/18 1:20,1,,,0,22.02096551,16.9733284,0
7/26/18 1:25,1,,,0,22.02320016,16.97642668,0
7/26/18 1:30,1,,,0,22.02458611,16.97089041,0
7/26/18 1:35,1,,,0,22.02573068,16.97388711,0
7/26/18 1:40,1,,,0,22.02692976,16.970992,0
7/26/18 1:45,1,,,1,22.0297328,16.97353157,0
7/26/18 1:50,1,,,0,22.03100975,16.97317603,0
7/26/18 1:55,1,,,0,22.03216211,16.97348078,0
7/26/18 2:00,1,,,0,22.0344279,16.97175387,0
7/26/18 2:05,1,,,0,22.03700514,16.97475056,0
7/26/18 2:10,1,,,0,22.03937216,16.96946825,0
7/26/18 2:15,1,,,0,22.04054009,16.96931588,0
7/26/18 2:20,1,,,0,22.04463565,16.97180466,0
7/26/18 2:25,1,,,1,22.04772678,16.99100382,0
7/26/18 2:30,1,,,0,22.04944754,16.99557505,0
7/26/18 2:35,1,,,0,22.05069333,16.99430526,0
7/26/18 2:40,1,,,0,22.05340294,16.99633692,0
7/26/18 2:45,1,,,0,22.05664201,16.99339102,0
7/26/18 2:50,1,,,0,22.05795788,16.99445764,0
7/26/18 2:55,1,,,1,22.06023925,16.99176569,0
7/26/18 3:00,1,,,0,22.06285542,16.99425447,0
7/26/18 3:05,1,,,0,22.06619571,17.00791737,0
7/26/18 3:10,1,,,1,22.07051707,17.00918715,0
7/26/18 3:15,1,,,1,22.07409095,17.01233622,0
7/26/18 3:20,1,,,0,22.07661369,17.0379351,0
7/26/18 3:25,1,,,0,22.07942452,17.04011914,0
7/26/18 3:30,1,,,0,22.08290496,17.04296346,0
7/26/18 3:35,1,,,0,22.08479701,17.04276029,0
7/26/18 3:40,1,,,0,22.08691487,17.04286187,0
7/26/18 3:45,1,,,0,22.08841761,17.04347137,0
7/26/18 3:50,1,,,0,22.08962448,17.0409318,0
