metric_time,backlog_40_00_1_s3,t1_40_00_1_s3,t2_40_00_1_s3,acceleration_40_00_1_s3,backlog_40_00_5_s3,t1_40_00_5_s3,t2_40_00_5_s3,acceleration_40_00_5_s3,backlog_40_10_1_metadata,t1_40_10_1_metadata,t2_40_10_1_metadata,acceleration_40_10_1_metadata,backlog_40_10_5_metadata,t1_40_10_5_metadata,t2_40_10_5_metadata,acceleration_40_10_5_metadata,backlog_40_12_1_s3,t1_40_12_1_s3,t2_40_12_1_s3,acceleration_40_12_1_s3,backlog_40_12_5_s3,t1_40_12_5_s3,t2_40_12_5_s3,acceleration_40_12_5_s3,backlog_40_14_5_adding,t1_40_14_5_adding,t2_40_14_5_adding,acceleration_40_14_5_adding,backlog_40_20_1_file,t1_40_20_1_file,t2_40_20_1_file,acceleration_40_20_1_file,backlog_40_20_5_file,t1_40_20_5_file,t2_40_20_5_file,acceleration_40_20_5_file,backlog_40_30_1_s3,t1_40_30_1_s3,t2_40_30_1_s3,acceleration_40_30_1_s3,backlog_40_30_5_s3,t1_40_30_5_s3,t2_40_30_5_s3,acceleration_40_30_5_s3,metadatagenerationcpu,metadatagenerationdisk,metadatagenerationmemory
7/24/18 07:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,333,828,498,330,0,9.584349306,18.22050636
7/24/18 08:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,222,456,864,-408,41,12.14266271,18.23235783
7/24/18 08:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,423,1752,786,966,30,10.43593693,18.23210885
7/24/18 08:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,401,2364,42,2322,10,9.744823482,18.23965296
7/24/18 08:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,297,1176,606,570,24,10.71280744,18.23855745
7/24/18 08:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,156,936,,936,27,10.37099979,18.23646601
7/24/18 08:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,61,366,,366,26,10.65268218,18.23498458
7/24/18 08:30,1,6,,6,,,,0,,,,0,4,24,,24,1,6,,6,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,7,9.642784953,18.23454886
7/24/18 08:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,23,9.887474979,18.24191868
7/24/18 08:40,,,,0,,,,0,,,,0,4,24,,24,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,37,11.45930434,18.26452611
7/24/18 08:45,1,6,,6,,,,0,,,,0,58,348,,348,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,35,10.99386694,18.23078925
7/24/18 08:50,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,7,9.598971844,18.18543745
7/24/18 08:55,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,27,10.3501872,18.25817711
7/24/18 09:00,,,,0,,,,0,,,,0,7,42,,42,1,6,,6,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,39,11.90317388,18.25119321
7/24/18 09:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,9,9.590500427,18.23283089
7/24/18 09:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,9.59140363,18.22289657
7/24/18 09:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,20,9.636571543,18.2557122
7/24/18 09:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,9.637326807,18.22277208
7/24/18 09:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,19,9.675183451,18.22815006
7/24/18 09:30,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,37,16.34716396,18.25932242
7/24/18 09:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,13,78,,78,18,12.19906615,18.23387661
7/24/18 09:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13,10.218561,18.22863557
7/24/18 09:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,27,10.24288518,18.23357784
7/24/18 09:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,10,9.69073255,18.24387318
7/24/18 09:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,9.613711175,18.20549283
7/24/18 10:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,12,9.637023144,18.22781394
7/24/18 10:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,28,10.23843924,18.2257474
7/24/18 10:10,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,,,,0,2,12,,12,,,,0,29,11.14508329,18.23746193
7/24/18 10:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,16,10.20291847,18.23771091
7/24/18 10:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.621902288,18.24218011
7/24/18 10:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.62191786,18.24148297
7/24/18 10:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.621933433,18.24098501
7/24/18 10:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13,10.14819685,18.24018827
7/24/18 10:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.604515639,18.11104207
7/24/18 10:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,12,9.664228227,18.12157395
7/24/18 10:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.605784794,18.09935244
7/24/18 10:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.605808153,18.09737304
7/24/18 11:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606174106,18.09997489
7/24/18 11:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606189678,18.09810754
7/24/18 11:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606205251,18.09885448
7/24/18 11:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606220823,18.09885448
7/24/18 11:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606236396,18.09910346
7/24/18 11:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606244182,18.10062224
7/24/18 11:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606283113,18.10059734
7/24/18 11:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606298685,18.09938979
7/24/18 11:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606314258,18.09896652
7/24/18 11:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606337616,18.10012428
7/24/18 11:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.606345403,18.09968856
7/24/18 11:55,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,30,11.97688611,18.13523053
7/24/18 12:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.609109514,18.13703564
7/24/18 12:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,9.62648059,18.13533012
7/24/18 12:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,9.611009354,18.03894977
7/24/18 12:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.611024926,17.98139792
7/24/18 12:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.611040499,17.98326527
7/24/18 12:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.611671183,17.98285445
7/24/18 12:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.611694542,17.96927257
7/24/18 12:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.611710114,17.96906093
7/24/18 12:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.611725687,17.96937216
7/24/18 12:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,27,10.54813649,18.12133742
7/24/18 12:50,,,,0,,,,0,,,,0,11,66,,66,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,36,12.15918509,18.14258791
7/24/18 12:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,30,13.08257732,18.13439645
7/24/18 13:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.614606591,18.13332583
7/24/18 13:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.614622164,18.13401053
7/24/18 13:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,19,9.876060368,18.13611441
7/24/18 13:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.615984754,18.12091415
7/24/18 13:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,9,9.740844719,18.11894721
7/24/18 13:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.618188257,18.0212348
7/24/18 13:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.618250547,18.02173276
7/24/18 13:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,46,11.51121513,18.15639388
7/24/18 13:40,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,42,12.63513389,18.16548166
7/24/18 13:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.626519521,18.14340954
7/24/18 13:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,9.687252106,18.14100688
7/24/18 13:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,9.621022444,18.1222213
7/24/18 14:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,22,12.41697155,18.14358383
7/24/18 14:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,10,10.50696291,18.1439573
7/24/18 14:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,20,13.11596467,18.09144731
7/24/18 14:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.622174806,18.07302275
7/24/18 14:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,9.622385034,18.07416806
7/24/18 14:25,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13,12.49252911,18.05446125
7/24/18 14:30,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,9.622984574,18.03872568
7/24/18 14:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.623000146,18.02610237
7/24/18 14:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,12,9.912406483,17.99615001
7/24/18 14:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,29,10.86802591,18.14634751
7/24/18 14:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.624938917,18.12555764
7/24/18 14:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.624946703,18.12652866
7/24/18 15:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.624962276,18.12639172
7/24/18 15:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.624985634,18.12523396
7/24/18 15:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,12,10.01784759,18.14619812
7/24/18 15:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,26,20.46408571,18.09815733
7/24/18 15:20,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,40,26.84898796,18.08120176
7/24/18 15:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,13,20.07953166,18.04912062
7/24/18 15:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,16,21.07999198,18.0532288
7/24/18 15:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.626503949,18.05459819
7/24/18 15:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,9.627103489,18.05417492
7/24/18 15:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.627383793,18.04140222
7/24/18 15:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,9.907002841,18.04446468
7/24/18 15:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.627757532,18.02970014
7/24/18 16:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,15,9.927893293,18.13388604
7/24/18 16:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.62904226,18.13511849
7/24/18 16:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.629065618,18.13423461
7/24/18 16:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.629073405,18.13525543
7/24/18 16:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.629104549,18.13252909
7/24/18 16:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.629112336,18.13442135
7/24/18 16:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,9.629704089,18.12397661
7/24/18 16:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.629727448,18.09513222
7/24/18 16:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.62974302,18.09549324
7/24/18 16:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.629766379,18.09431058
7/24/18 16:50,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,9,9.930797556,18.09348895
7/24/18 16:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.631806371,18.00595985
7/24/18 17:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,9.632148965,18.05756106
7/24/18 17:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.632156751,18.05610452
7/24/18 17:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.632234613,18.05532023
7/24/18 17:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.6322424,18.05596758
7/24/18 17:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.632265758,18.05448615
7/24/18 17:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.632281331,18.05631616
7/24/18 17:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,9.942422395,18.05599248
7/24/18 17:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.632701787,18.05560656
7/24/18 17:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.632725146,18.05507125
7/24/18 17:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.632732932,18.05507125
7/24/18 17:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,14,10.7171833,18.13508114
7/24/18 17:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.633114457,18.13546706
7/24/18 18:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,9.633457051,18.13378644
7/24/18 18:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.63348041,18.11278494
7/24/18 18:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.633503769,18.1133327
7/24/18 18:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,9.633511555,18.11404229
7/24/18 18:20,1,6,,6,,,,0,,,,0,3,18,,18,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,40,13.35331228,18.16407492
7/24/18 18:25,1,6,,6,,,,0,,,,0,48,288,,288,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,,,,0,55,12.25386563,18.16096267
7/24/18 18:30,1,6,,6,,,,0,,,,0,95,570,,570,3,18,,18,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,65,12.58355013,18.2021067
7/24/18 18:35,1,6,,6,,,,0,,,,0,139,834,,834,1,6,,6,,,,0,,,,0,4,24,,24,,,,0,1,6,,6,,,,0,97,14.79072019,18.19878281
7/24/18 18:40,1,6,,6,,,,0,,,,0,127,660,102,558,,,,0,,,,0,,,,0,7,42,,42,,,,0,1,6,,6,,,,0,98,15.5123323,18.18241234
7/24/18 18:45,1,6,,6,,,,0,,,,0,112,498,174,324,,,,0,,,,0,,,,0,6,36,,36,,,,0,2,12,,12,,,,0,98,15.7445955,18.25054586
7/24/18 18:50,1,6,,6,,,,0,,,,0,166,852,144,708,,,,0,,,,0,,,,0,6,36,,36,,,,0,2,12,,12,,,,0,98,15.34568364,18.27746065
7/24/18 18:55,1,6,,6,,,,0,,,,0,177,900,162,738,2,12,,12,,,,0,,,,0,5,30,,30,,,,0,1,6,,6,,,,0,98,14.81842359,18.20793284
7/24/18 19:00,1,6,,6,,,,0,,,,0,195,714,456,258,,,,0,,,,0,,,,0,7,42,,42,,,,0,1,6,,6,,,,0,98,14.76967401,18.24674891
7/24/18 19:05,1,6,,6,,,,0,,,,0,249,960,534,426,1,6,,6,,,,0,,,,0,5,30,,30,,,,0,2,12,,12,,,,0,97,14.79561772,18.19146278
7/24/18 19:10,1,6,,6,,,,0,,,,0,291,1098,648,450,,,,0,,,,0,,,,0,7,42,,42,,,,0,1,6,,6,,,,0,97,14.94536248,18.15559714
7/24/18 19:15,1,6,,6,,,,0,,,,0,325,990,960,30,1,6,,6,,,,0,,,,0,6,36,,36,1,6,,6,,,,0,,,,0,98,14.95346794,18.22278453
7/24/18 19:20,1,6,,6,,,,0,,,,0,330,792,1092,-300,,,,0,,,,0,,,,0,6,36,,36,,,,0,2,12,,12,,,,0,97,15.21795056,18.2257972
7/24/18 19:25,1,6,,6,,,,0,,,,0,297,528,990,-462,,,,0,,,,0,,,,0,7,42,,42,,,,0,1,6,,6,,,,0,98,15.23267432,18.21351001
7/24/18 19:30,1,6,,6,,,,0,,,,0,291,504,792,-288,,,,0,,,,0,,,,0,8,48,,48,,,,0,,,,0,,,,0,97,14.44820398,18.17170618
7/24/18 19:35,1,6,,6,,,,0,,,,0,286,594,528,66,1,6,,6,,,,0,,,,0,7,42,,42,,,,0,,,,0,,,,0,97,14.65189173,18.17662354
7/24/18 19:40,1,6,,6,,,,0,,,,0,266,510,504,6,1,6,,6,,,,0,,,,0,7,42,,42,,,,0,,,,0,,,,0,98,14.14577128,18.25538853
7/24/18 19:45,1,6,,6,,,,0,,,,0,242,384,594,-210,,,,0,,,,0,,,,0,7,42,,42,,,,0,1,6,,6,,,,0,98,14.44014523,18.27123614
7/24/18 19:50,1,6,,6,,,,0,,,,0,221,390,510,-120,1,6,,6,,,,0,,,,0,5,30,,30,,,,0,2,12,,12,,,,0,98,14.09177379,18.20244282
7/24/18 19:55,1,6,,6,,,,0,,,,0,175,456,390,66,1,6,,6,,,,0,,,,0,5,30,,30,,,,0,2,12,,12,,,,0,98,14.38607766,18.20742243
7/24/18 20:00,1,6,,6,,,,0,,,,0,138,468,360,108,2,12,,12,,,,0,,,,0,6,36,,36,,,,0,,,,0,,,,0,98,14.4741477,18.20768386
7/24/18 20:05,1,6,,6,,,,0,,,,0,138,540,288,252,1,6,,6,,,,0,,,,0,6,36,,36,,,,0,1,6,,6,,,,0,98,13.93488906,18.19675362
7/24/18 20:10,1,6,,6,,,,0,,,,0,199,978,216,762,1,6,,6,,,,0,,,,0,6,36,,36,,,,0,1,6,,6,,,,0,97,14.33426031,18.26595775
7/24/18 20:15,1,6,,6,,,,0,,,,0,261,1428,138,1290,1,6,,6,,,,0,,,,0,6,36,,36,,,,0,1,6,,6,,,,0,97,15.20898082,18.02111031
7/24/18 20:20,1,6,,6,,,,0,,,,0,307,1314,528,786,,,,0,,,,0,,,,0,7,42,,42,,,,0,1,6,,6,,,,0,97,14.3195677,18.05593024
7/24/18 20:25,1,6,,6,,,,0,,,,0,345,1104,966,138,1,6,,6,,,,0,,,,0,7,42,,42,,,,0,,,,0,,,,0,98,14.02669649,18.07005988
7/24/18 20:30,1,6,,6,,,,0,,,,0,391,1146,1200,-54,1,6,,6,,,,0,,,,0,7,42,,42,,,,0,,,,0,,,,0,98,17.18468966,18.06033719
7/24/18 20:35,1,6,,6,,,,0,,,,0,470,1530,1104,426,,,,0,,,,0,,,,0,8,48,,48,,,,0,,,,0,,,,0,98,14.74089611,18.04655612
7/24/18 20:40,1,6,,6,,,,0,,,,0,567,1878,1146,732,,,,0,,,,0,,,,0,8,48,,48,,,,0,,,,0,,,,0,98,16.87268768,18.12069007
7/24/18 20:45,1,6,,6,,,,0,,,,0,592,1398,1530,-132,,,,0,,,,0,,,,0,8,48,,48,,,,0,,,,0,,,,0,97,13.96387719,18.0161307
7/24/18 20:50,1,6,,6,,,,0,,,,0,623,1050,1878,-828,1,6,,6,,,,0,,,,0,7,42,,42,,,,0,,,,0,,,,0,98,13.98567085,18.01741295
7/24/18 20:55,1,6,,6,,,,0,,,,0,651,1140,1404,-264,1,6,,6,,,,0,,,,0,7,42,,42,,,,0,,,,0,,,,0,98,13.87277053,18.06987315
7/24/18 21:00,1,6,,6,,,,0,,,,0,703,1248,1050,198,,,,0,,,,0,,,,0,8,48,,48,,,,0,,,,0,,,,0,97,13.42854282,18.07990706
7/24/18 21:05,1,6,,6,,,,0,,,,0,723,1434,1152,282,1,6,,6,,,,0,,,,0,6,36,,36,,,,0,1,6,,6,,,,0,97,13.5662267,18.07469092
7/24/18 21:10,1,6,,6,,,,0,,,,0,668,1032,1254,-222,,,,0,,,,0,,,,0,8,48,,48,,,,0,,,,0,,,,0,97,14.19735505,18.11304637
7/24/18 21:15,1,6,,6,,,,0,,,,0,600,474,1452,-978,1,6,,6,,,,0,,,,0,7,42,,42,,,,0,,,,0,,,,0,97,16.58694087,18.03726915
7/24/18 21:20,1,6,,6,,,,0,,,,0,558,390,1038,-648,2,12,,12,,,,0,,,,0,5,30,,30,,,,0,1,6,,6,,,,0,98,12.92418985,18.0493696
7/24/18 21:25,1,6,,6,,,,0,,,,0,466,420,474,-54,2,12,,12,,,,0,,,,0,6,36,,36,,,,0,,,,0,,,,0,98,15.34875142,18.075525
